客户id,登录账号,客户名称,分销关系关联时间,订单号,产品id,产品名称,实例id,实例首购时间,订单类型,订单时长（月）,支付时间,原价,应付金额,实付金额,项目ID,是否算评级业绩,评级业绩,消费账号数,不返佣原因,合同返佣比例,佣金比例,佣金金额,是否伙伴与客户协同的订单
1850028382133060,金恒通科技有限公司,深圳市金恒通科技有限公司,2018-07-07 23:09:54,,snapshot,快照,cn-hangzhou,2018-09-25 17:36:07,后付费,,2021-08-18 00:00:00,0.050736,0.05,0.05,,是,0.05,869,,,0.15,0.0075,否
1850028382133060,金恒通科技有限公司,深圳市金恒通科技有限公司,2018-07-07 23:09:54,,snapshot,快照,cn-hangzhou,2018-09-25 17:36:07,后付费,,2021-08-15 00:00:00,0.050774,0.05,0.05,,是,0.05,869,,,0.15,0.0075,否
1850028382133060,金恒通科技有限公司,深圳市金恒通科技有限公司,2018-07-07 23:09:54,,snapshot,快照,cn-hangzhou,2018-09-25 17:36:07,后付费,,2021-08-09 00:00:00,0.050616,0.05,0.05,,是,0.05,869,,,0.15,0.0075,否
1850028382133060,金恒通科技有限公司,深圳市金恒通科技有限公司,2018-07-07 23:09:54,,snapshot,快照,cn-hangzhou,2018-09-25 17:36:07,后付费,,2021-08-02 00:00:00,0.050448,0.05,0.05,,是,0.05,869,,,0.15,0.0075,否
1850028382133060,金恒通科技有限公司,深圳市金恒通科技有限公司,2018-07-07 23:09:54,,snapshot,快照,cn-hangzhou,2018-09-25 17:36:07,后付费,,2021-08-19 00:00:00,0.050736,0.05,0.05,,是,0.05,869,,,0.15,0.0075,否
1850028382133060,金恒通科技有限公司,深圳市金恒通科技有限公司,2018-07-07 23:09:54,,snapshot,快照,cn-hangzhou,2018-09-25 17:36:07,后付费,,2021-08-03 00:00:00,0.050448,0.05,0.05,,是,0.05,869,,,0.15,0.0075,否
1850028382133060,金恒通科技有限公司,深圳市金恒通科技有限公司,2018-07-07 23:09:54,,snapshot,快照,cn-hangzhou,2018-09-25 17:36:07,后付费,,2021-08-04 00:00:00,0.050448,0.05,0.05,,是,0.05,869,,,0.15,0.0075,否
1850028382133060,金恒通科技有限公司,深圳市金恒通科技有限公司,2018-07-07 23:09:54,,snapshot,快照,cn-hangzhou,2018-09-25 17:36:07,后付费,,2021-08-29 00:00:00,0.051127,0.05,0.05,,是,0.05,869,,,0.15,0.0075,否
1850028382133060,金恒通科技有限公司,深圳市金恒通科技有限公司,2018-07-07 23:09:54,,snapshot,快照,cn-hangzhou,2018-09-25 17:36:07,后付费,,2021-08-24 00:00:00,0.050904,0.05,0.05,,是,0.05,869,,,0.15,0.0075,否
1850028382133060,金恒通科技有限公司,深圳市金恒通科技有限公司,2018-07-07 23:09:54,,snapshot,快照,cn-hangzhou,2018-09-25 17:36:07,后付费,,2021-08-17 00:00:00,0.050736,0.05,0.05,,是,0.05,869,,,0.15,0.0075,否
1158414968487461,******,广州百舸信息科技有限公司,2018-01-30 17:26:39,,ons,消息队列 RocketMQ 版,supplier-prd-api-con-update-product,2018-06-14 23:18:10,后付费,,2021-08-01 00:00:00,2,1.7,1.7,,是,1.7,869,大客户合同用户不参与返佣,,0,0,否
1158414968487461,******,广州百舸信息科技有限公司,2018-01-30 17:26:39,,eip,弹性公网IP（后付费）,eip-wz9ipbsnym4p200j0ifch,2020-11-18 17:37:06,后付费,,2021-08-15 00:00:00,3.372,2.83,2.83,,是,2.83,869,大客户合同用户不参与返佣,,0,0,否
1158414968487461,******,广州百舸信息科技有限公司,2018-01-30 17:26:39,,ons,消息队列 RocketMQ 版,TOPIC-COP-ORDER,2018-06-14 23:18:10,后付费,,2021-08-19 00:00:00,2.289,1.95,1.95,,是,1.95,869,大客户合同用户不参与返佣,,0,0,否
1158414968487461,******,广州百舸信息科技有限公司,2018-01-30 17:26:39,,eip,弹性公网IP（后付费）,eip-wz9pe3bbb6qth7w3ezu2j,2021-02-19 16:39:18,后付费,,2021-08-14 00:00:00,0.509,0.48,0.48,,是,0.48,869,大客户合同用户不参与返佣,,0,0,否
1158414968487461,******,广州百舸信息科技有限公司,2018-01-30 17:26:39,,eip,弹性公网IP（后付费）,eip-wz9dmmgpmllcvusw48sho,2021-04-20 16:29:18,后付费,,2021-08-28 00:00:00,0.09,0.06,0.06,,是,0.06,869,大客户合同用户不参与返佣,,0,0,否
1158414968487461,******,广州百舸信息科技有限公司,2018-01-30 17:26:39,,ons,消息队列 RocketMQ 版,16001310-prd-api-con-update-message,2018-06-14 23:18:10,后付费,,2021-08-30 00:00:00,2.18,1.85,1.85,,是,1.85,869,大客户合同用户不参与返佣,,0,0,否
