客户id,登录账号,客户名称,分销关系关联时间,订单号,产品id,产品名称,实例id,实例首购时间,订单类型,订单时长（月）,支付时间,原价,应付金额,实付金额,项目ID,是否算评级业绩,评级业绩,消费账号数,不返佣原因,合同返佣比例,佣金比例,佣金金额,是否伙伴与客户协同的订单
1903469688506418,余杭信息中心,杭州市余杭区信息化管理中心,2016-07-28 14:48:26,,naspost,文件存储（按量付费）,0182d4a457,2019-03-15 10:12:18,后付费,,2021-07-29 00:00:00,0.864,0.72,0.72,,是,0.72,873,,,0.15,0.108,否
1903469688506418,余杭信息中心,杭州市余杭区信息化管理中心,2016-07-28 14:48:26,,naspost,文件存储（按量付费）,0182d4a457,2019-03-15 10:12:18,后付费,,2021-07-04 00:00:00,0.864,0.72,0.72,,是,0.72,873,,,0.15,0.108,否
1903469688506418,余杭信息中心,杭州市余杭区信息化管理中心,2016-07-28 14:48:26,,naspost,文件存储（按量付费）,0182d4a457,2019-03-15 10:12:18,后付费,,2021-07-03 00:00:00,0.864,0.72,0.72,,是,0.72,873,,,0.15,0.108,否
1903469688506418,余杭信息中心,杭州市余杭区信息化管理中心,2016-07-28 14:48:26,,naspost,文件存储（按量付费）,0182d4a457,2019-03-15 10:12:18,后付费,,2021-07-10 00:00:00,0.864,0.72,0.72,,是,0.72,873,,,0.15,0.108,否
1903469688506418,余杭信息中心,杭州市余杭区信息化管理中心,2016-07-28 14:48:26,209577266270545,lx_20161,企业邮箱标准版-无限容量,S20165U1F6W27409,2016-08-02 11:11:38,续费,12月,2021-07-07 11:44:12,"180,000","48,000","48,000",,是,"48,000",873,产商品范围不满足条件,,0,0,否
1903469688506418,余杭信息中心,杭州市余杭区信息化管理中心,2016-07-28 14:48:26,,naspost,文件存储（按量付费）,0182d4a457,2019-03-15 10:12:18,后付费,,2021-07-15 00:00:00,0.864,0.72,0.72,,是,0.72,873,,,0.15,0.108,否
1903469688506418,余杭信息中心,杭州市余杭区信息化管理中心,2016-07-28 14:48:26,,naspost,文件存储（按量付费）,0182d4a457,2019-03-15 10:12:18,后付费,,2021-07-17 00:00:00,0.864,0.72,0.72,,是,0.72,873,,,0.15,0.108,否
1903469688506418,余杭信息中心,杭州市余杭区信息化管理中心,2016-07-28 14:48:26,,naspost,文件存储（按量付费）,0182d4a457,2019-03-15 10:12:18,后付费,,2021-07-24 00:00:00,0.864,0.72,0.72,,是,0.72,873,,,0.15,0.108,否
1903469688506418,余杭信息中心,杭州市余杭区信息化管理中心,2016-07-28 14:48:26,,naspost,文件存储（按量付费）,0182d4a457,2019-03-15 10:12:18,后付费,,2021-07-23 00:00:00,0.864,0.72,0.72,,是,0.72,873,,,0.15,0.108,否
1903469688506418,余杭信息中心,杭州市余杭区信息化管理中心,2016-07-28 14:48:26,,naspost,文件存储（按量付费）,0182d4a457,2019-03-15 10:12:18,后付费,,2021-07-02 00:00:00,0.864,0.72,0.72,,是,0.72,873,,,0.15,0.108,否
